Label,URL,brand,name,price,rating,description,skin_type,skincare_concerns,ingredients,likes,normal,oily,combination,dry,sensitive,dryness,wrinkles,oiliness,dullness,dark_spots,pores,redness,acne,uneven_skin_tone,sallowness,class_specified,image_url
Treatment,https://www.sephora.com/product/the-method-cleanse-blemish-control-P399742?icid2=products%20grid:p399742,LANCER,The Method: Cleanse Blemish Control,55,4.4000000000000004,An antiaging cleansing gel formulated for blemish-prone and oily skin.,"[1, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 1, 0, 0]","water, sodium c14-16 olefin sulfonate, acrylates copolymer, glycerin, cocamidopropyl betaine, mannitol, jojoba beads, syringa vulgaris (lilac) leaf cell culture extract, mentha piperita (peppermint) oil, melaleuca alternifolia (tea tree) leaf oil, hydroxypropyl methylcellulose, sodium pca, cellulose, salicylic acid, disodium cocoamphodiacetate, panthenol, niacinamide, dextrin, maltodextrin, amylopectin, disodium edta, sodium hydroxide, polydextrose, caprylyl glycol, phenoxyethanol, chlorphenesin, methylisothiazolinone, methylchloroisothiazolinone, fragrance, limonene, iron oxides (ci 77492).",4100,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,acne,https://www.sephora.com/productimages/sku/s1747997-main-zoom.jpg
Treatment,https://www.sephora.com/product/dermaclear-micro-milk-peel-P444218?icid2=products%20grid:p444218,DR. JART+,Dermaclear™ Micro Milk Peel,42,4.7000000000000002,"A dual-phase, milk power peel with ultra-effective AHA, BHA, and PHA to gently exfoliate by dissolving dead skin cells for smoother, balanced skin.","[1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","water, hydrogenated polydecene, caprylic/capric triglyceride, squalane, carthamus tinctorius (safflower) seed oil, 1,2-hexanediol, glycerin, cyclopentasiloxane, steareth-2, butylene glycol, propanediol, cyclohexasiloxane, pyrus malus (apple)fruit water, citrus aurantium bergamia (bergamot) fruit oil, ethylhexylglycerin, protease, algin, salicylic acid, polyglutamic acid, sodium hyaluronate, glutathione, panthenol, sea salt/sel marin, propylene glycol, lactic acid, lactobionic acid, ascorbic acid, citric acid, cocos nucifera (coconut) fruit extract, hibiscus sabdariffa flower extract, malic acid, tartaric acid, theanine, crataegus monogyna flower extract, milk lipids/lipides du lait, potassium sorbate, sodium benzoate, viola tricolor extract.",4400,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,pores,https://www.sephora.com/productimages/sku/s2167773-main-zoom.jpg
Treatment,https://www.sephora.com/product/perfectionist-pro-instant-wrinkle-filler-tri-polymer-blend-P427512?icid2=products%20grid:p427512,ESTÉE LAUDER,Perfectionist Pro Instant Wrinkle Filler Tri-Polymer Blend,54,4.2000000000000002,"A formula to immediately and directly help fill facial lines and wrinkles for dramatically smoother, younger-looking skin.","[1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","perfectionist pro instnt wrnkle fl division: el (estee lauder)ingredients: water , dimethicone/vinyl dimethicone crosspolymer , hdi/ppg/polycaprolactone crosspolymer , butyrospermum parkii (shea butter) , butylene glycol , ethylene/acrylic acid copolymer , c12-14 pareth-12 , glycerin , acacia senegal gum , nylon-12 , hypnea musciformis (algae) extract , sigesbeckia orientalis (st. paul's wort) extract , gellidiella acerosa extract , silybum marianum (lady's thistle) extract , astrocaryum murumuru seed butter , helianthus annuus (sunflower) seed extract , caffeine , trifluoromethyl c1-4 alkyl dimethicone , algae extract , theobroma cacao (cocoa) seed butter , saccharomyces ferment filtrate , biotin , isohexadecane , glycine soja (soybean) protein , palmitoyl tetrapeptide-7 , palmitoyl hexapeptide-12 , palmitoyl tripeptide-1 , acetyl hexapeptide-8 , linolenic acid , camellia sinensis leaf extract , linoleic acid , aminopropyl ascorbyl phosphate , rhizobian gum , isostearyl lactate , zea mays (corn) kernel extract , caprylyl glycol , dimethicone , cetearyl alcohol , sodium isostearoyl lactylate , glyceryl polymethacrylate , acrylamide/sodium acryloyldimethyltaurate copolymer , beeswax/cera alba/cire d'abeille , acrylates/ethylhexyl acrylate copolymer , hydroxypropyl methylcellulose , 1,2-hexanediol , peg-8 , polysorbate 80 , sodium hyaluronate , calcium chloride , hydroxyethylcellulose , pentylene glycol , carbomer , hexylene glycol , laureth-21 , polysorbate 20 , silica , xanthan gum , sodium citrate , sodium dehydroacetate , chlorphenesin , phenoxyethanol",1300,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,wrinkles,https://www.sephora.com/productimages/sku/s2032050-main-zoom.jpg
Treatment,https://www.sephora.com/product/vitamin-c-ester-brightening-serum-P378714?icid2=products%20grid:p378714,PERRICONE MD,Vitamin C Ester Brightening Serum,69,4.5,"A multitasking, brightening serum that delivers an instant boost of radiance, addresses uneven skin tone, and reduces the look of wrinkles.","[1, 1, 1, 1, 1]","[0, 1, 0, 1, 0, 0, 0, 0, 1, 0]","water, tetrahexyldecyl ascorbate, caprylyl methicone, hydrogenated lecithin, behenyl alcohol, benzyl alcohol, squalane, rosmarinus officinalis (rosemary) leaf extract, ferulic acid, simmondsia chinensis (jojoba) seed oil, sodium hyaluronate, polysorbate 20, xanthan gum, beta-glucan, fragrance, sorbitol, limonene, stearyl glycyrrhetinate, disodium edta, elaeis guineensis (palm) oil, tocotrienols, linalool, tocopherol, citral, citronellol.",10800,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,uneven skin tone,https://www.sephora.com/productimages/sku/s2125888-main-zoom.jpg
Treatment,https://www.sephora.com/product/hydra-essentiel-bi-phase-serum-P415625?icid2=products%20grid:p415625,CLARINS,Hydra-Essentiel Bi-Phase Serum,60,4.5999999999999996,"A refreshing, lightweight serum that restores comfort and radiance to super-thirsty skin, instantly soothing tightness and irritations.","[1, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]","water, glycerin, isohexadecane, isononyl isononanoate, hydrogenated polyisobutene, butylene glycol, silybum marianum seed oil, caprylic/capric triglyceride, xylitylglucoside, sodium chloride, anhydroxylitol, fragrance, phenoxyethanol, ethylhexylglycerin, alcohol, pentylene glycol, xanthan gum, xylitol, atractyloides lancea root extract, disodium edta, caprylyl/capryl glucoside, glucose, butyl methoxydibenzoylmethane, kalanchoe pinnata leaf extract, ribes nigrum (black currant) bud extract, maltodextrin, orthosiphon stamineus extract, citric acid, sodium benzoate, tris(tetramethylhydroxypiperidinol) citrate, potassium sorbate, ci 61565/green 6, ci 42090/blue 1, callicarpa japonica fruit extract, ci 60730/ext, violet 2, tocopherol, ascorbic acid, [v2968a].",5100,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,redness,https://www.sephora.com/productimages/sku/s1923788-main-zoom.jpg
Treatment,https://www.sephora.com/product/elevate-advanced-retinol-serum-P433469?icid2=products%20grid:p433469,ALGENIST,ELEVATE Advanced Retinol Serum,98,4.5,"A vegan retinol serum—encapsulated with green algae and patented Alguronic Acid—to help visibly smooth, tone, and improve overall radiance and firmness.","[1, 1, 1, 1, 0]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","water (aqua, eau), dimethicone, glycerin, butylene glycol, pentylene glycol, polymethyl methacrylate, dimethicone crosspolymer, retinol, parachlorella beijerinckii exopolysaccharides, dunaliella salina extract, ceramide np, myristoyl nonapeptide-3, palmitoyl tripeptide-1, palmitoyl tetrapeptide-7, acetyl dipeptide-1 cetyl ester, glycine soja (soybean) extract, tocopherol, squalane, acrylates/c10-30 alkyl acrylate crosspolymer, caprylic/capric triglyceride, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, sodium pca, polysorbate 20, dipotassium glycyrrhizate, sorbitan laurate, dimethicone/peg-10/15 crosspolymer, sodium hydroxide, cetyl palmitate, hydrogenated polydecene, laureth-23, polysorbate 60, disodium edta, hydroxyethylcellulose, carbomer, sodium lactate, sorbitan isostearate, trideceth-6 phosphate, dipropylene glycol, sodium citrate, mica, caprylyl glycol, chlorphenesin, phenoxyethanol, fragrance (parfum), linalool, titanium dioxide (ci 77891).",3900,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,dullness,https://www.sephora.com/productimages/sku/s2062990-main-zoom.jpg
Treatment,https://www.sephora.com/product/rub-a-dub-refining-peel-gel-P423971?icid2=products%20grid:p423971,SATURDAY SKIN,Rub-A-Dub Refining Peel Gel,28,4.5999999999999996,A refining peel gel that gently cleanses skin and improves dullness with natural enzymes like papaya and bromelain.,"[1, 1, 1, 1, 0]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","water/aqua/eau, glycerin, cellulose, butylene glycol, alcohol denat., dipropylene glycol, pentylene glycol, ceteareth-12, citrus limon (lemon) peel oil, juniperus mexicana oil, citrus aurantium dulcis (orange) peel oil, citrus grandis (grapefruit) peel oil, eucalyptus globulus leaf oil, lavandula angustifolia (lavender) oil, rosmarinus officinalis (rosemary) leaf oil, aloe barbadensis leaf polysaccharides, phoenix dactylifera (date) seed, 1,2-hexanediol, triethanolamine, polysorbate 20, caprylyl glycol, lactose, hydroxypropyl methylcellulose, ethylhexylglycerin, jojoba esters, hydrogenated lecithin, mannitol, ascorbyl palmitate, tocopheryl acetate, cholesterol, peg-800, bromelain, papain, ascorbic acid, sh-oligopeptide-1, sh-polypeptide-1, sh-oligopeptide-2, sh-polypeptide-22, sh-polypeptide-45, sh-polypeptide-8, sh-polypeptide-9, carbomer, disodium edta, ultramarines (ci 77007).",17000,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,dullness,https://www.sephora.com/productimages/sku/s2014611-main-zoom.jpg
Treatment,https://www.sephora.com/product/visionnaire-skin-solutions-15-pure-vitamin-c-correcting-concentrate-P440471?icid2=products%20grid:p440471,LANCÔME,Visionnaire Skin Solutions 15% Pure Vitamin C Correcting Concentrate,65,4.2999999999999998,A daily serum formulated with 15 percent pure vitamin C and hyaluronic acid to improve the loss of elasticity and boost skin’s radiance.,"[1, 1, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","water, ascorbic acid, alcohol denat., dipropylene glycol, glycerin, laureth-23, tocopherol, hydrolyzed hyaluronic acid, sodium hydroxide, pinus pinaster bark/bud extract, neohesperidin dihydrochalcone, methyldihydrojasmonate, bht.",1400,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,loss of firmness,https://www.sephora.com/productimages/sku/s2186757-main-zoom.jpg
Treatment,https://www.sephora.com/product/diorsnow-brightening-refining-moist-cloud-cr-me-P417602?icid2=products%20grid:p417602,DIOR,Diorsnow Brightening Refining Moist Cloud Crème,125,4.5999999999999996,"A hydrating, refining, and brightening cream that visibly corrects pores and dark spots.","[1, 0, 1, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","aqua (water), glycerin, propylene glycol dicaprylate/dicaprate, butylene glycol, pentylene glycol, alcohol, caprylic/capric triglyceride, ascorbyl glucoside, vinyl dimethicone/methicone silsesquioxane crosspolymer, dimethicone, tromethamine, steareth-21, cetyl alcohol, stearyl alcohol, phenoxyethanol, acrylates/c10-30 alkyl acrylate crosspolymer, sodium citrate, steareth-2, parfum (fragrance), dipotassium glycyrrhizate, tetrasodium edta, xanthan gum, cellulose, silica, ci 77891 (titanium dioxide), malva sylvestris (mallow) extract, citrus unshiu peel extract, glucosyl hesperidin, faex (yeast extract), citric acid, carbomer, aluminum hydroxide, leontopodium alpinum extract, sodium stearate, alpha-isomethyl ionone, linalool, citronellol, potassium sorbate, atelocollagen, stearic acid, zinc gluconate, sodium hyaluronate, sodium chloride, ethylhexylglycerin, sodium benzoate, bht, hydrated silica, hydrogen dimethicone, sodium dna, ci 14700 (red 4), disodium phosphate, ergothioneine, potassium chloride, potassium phosphate.",2800,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,dryness,https://www.sephora.com/productimages/sku/s1893064-main-zoom.jpg
Treatment,https://www.sephora.com/product/clinique-smart-custom-repair-serum-P387616?skuId=1629971&icid2=products%20grid:p387616,CLINIQUE,Clinique Smart™ Custom-Repair Serum,89,4.0999999999999996,A breakthrough serum that visibly improves signs of aging.,"[1, 1, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","water , isododecane , dimethicone , cyclopentasiloxane , polysilicone-11 , butylene glycol , ascorbyl glucoside , peg-10 dimethicone , peg-6 , citrus grandis (grapefruit) peel extract , morus nigra (mulberry) root extract , hordeum vulgare (barley) extract/extrait d'orge , scutellaria baicalensis root extract , cucumis sativus (cucumber) fruit extract , algae extract , plankton extract , vitis vinifera (grape) fruit extract , sigesbeckia orientalis (st. paul's wort) extract , triticum vulgare (wheat) germ extract , glycerin , oryza sativa (rice) bran extract , yeast extract/faex/extrait de levure , acetyl hexapeptide-8 , palmitoyl oligopeptide , ergothioneine , whey protein/lactis protein/proteine du petit-lait , polysorbate 20 , micrococcus lysate , cholesterol , di-c12-18 alkyl dimonium chloride , salicylic acid , isohexadecane , propylene glycol dicaprate , helianthus annuus (sunflower) seedcake , caffeine , glycine soja (soybean) protein , tocopheryl acetate , acetyl glucosamine , caprylyl glycol , glyceryl polymethacrylate , dimethoxytolyl propylresorcinol , synthetic fluorphlogopite , glycyrrhetinic acid , tromethamine , polysorbate 80 , sodium hyaluronate , sodium rna , squalane , aminopropyl ascorbyl phosphate , ammonium acryloyldimethyltaurate/vp copolymer , peg-8 , lecithin , hexylene glycol , acrylamide/sodium acryloyldimethyltaurate copolymer , sodium hydroxide , tin oxide , disodium edta , arabidopsis thaliana extract , phenoxyethanol , yellow 5 (ci 19140) , red 4 (ci 14700) , titanium dioxide (ci 77891)",16800,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,wrinkles,https://www.sephora.com/productimages/sku/s1629971-main-zoom.jpg
Treatment,https://www.sephora.com/product/immortelle-reset-overnight-reset-oil-in-serum-P442734?icid2=products%20grid:p442734,L'OCCITANE,Immortelle Reset Overnight Reset Oil-In Serum,59,4.5,A unique serum that helps your skin recover overnight from everyday life.,"[1, 1, 1, 1, 0]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]","water, propanediol, glycerin, isononyl isononanoate, butylene glycol, pentylene glycol, dextrin palmitate/ethylhexanoate, limnanthes alba (meadowfoam) seed oil, helichrysum italicum flower oil, origanum majorana leaf extract, acmella oleracea extract, helianthus annuus (sunflower) seed oil, adenosine, phenoxyethanol, carbomer, maltodextrin, sodium hydroxide, palmitic acid, disodium edta, cellulose gum, amodimethicone, tocopherol, fragrance, ci 75130/beta-carotene.",3400,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,wrinkles,https://www.sephora.com/productimages/sku/s2214138-main-zoom.jpg
Treatment,https://www.sephora.com/product/d-bronzi-tm-anti-pollution-sunshine-serum-P432668?icid2=products%20grid:p432668,DRUNK ELEPHANT,D-Bronzi™ Anti-Pollution Sunshine Drops,36,4.5,"A serum that defends against pollution and environmental stressors, delivered with a bronzy glow—like sunshine in a bottle, without the damaging effects.","[1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","water, hydrogenated polyisobutene, glyceryl oleate citrate, mica, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, glycerin, ribes nigrum (black currant) seed oil, sclerocarya birrea seed oil, theobroma cacao (cocoa) extract, caprylic/capric triglyceride, vitis vinifera (grape) seed extract, lecithin, acetyl tetrapeptide-17, linoleic acid, linolenic acid, sorbitan isostearate, camellia sinensis leaf extract, maltodextrin, sodium hyaluronate crosspolymer, magnolia officinalis bark extract, glutamylamidoethyl imidazole, colloidal platinum [nano], tocopherol, phenoxyethanol, pentylene glycol, sodium benzoate, sorbic acid, caprylyl glycol, boron nitride, hexylene glycol, polysorbate 60, ethylhexylglycerin, ci 77491 (iron oxides), ci 77492 (iron oxides), ci 77499 (iron oxides), sodium c14-16 olefin sulfonate.",68600,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,dark spots,https://www.sephora.com/productimages/sku/s2087914-main-zoom.jpg
Treatment,https://www.sephora.com/product/pore-corrector-anti-aging-primer-P378870?icid2=products%20grid:p378870,ALGENIST,Pore Corrector Anti-Aging Primer,42,4.2999999999999998,"An antiaging primer that visibly minimizes pores, imperfections, and oiliness to create a uniform canvas for flawless makeup application.","[1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 0]","water, butylene glycol, dimethicone, glycerin, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, algae exopolysaccharides, camellia sinensis leaf extract, chamomilla recutita (matricaria) flower extract, medicago sativa (alfalfa) seed extract, prunus amygdalus dulcis (sweet almond) seed extract, pisum sativum (pea) extract, hydrolyzed soy protein, hydrolyzed lupine protein, hydrolyzed wheat protein, tripeptide-1, acetyl tetrapeptide-9, acetyl dipeptide-1 cetyl ester, tocopheryl acetate, glycosaminoglycans, phospholipids, caffeine, squalane, ethylhexylglycerin, hydroxyethylcellulose, dimethicone/vinyl dimethicone crosspolymer, acrylates c10/30 alkyl acrylate crosspolymer, dimethicone peg-10/15 crosspolymer, aminomethyl propanol, disodium edta, trisodium edta, dextran, caprylyl glycol, pentlyene glycol, hexylene glycol, polysorbate 60, sorbitan laurate, sodium citrate, potassium sorbate, phenoxyethanol, silica.",9400,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,pores,https://www.sephora.com/productimages/sku/s1521392-main-zoom.jpg
Eye cream,https://www.sephora.com/product/brighteyes-illuminating-anti-fatigue-eye-cream-P448208?icid2=products%20grid:p448208,GLAMGLOW,BRIGHTEYES™ Illuminating Anti-Fatigue Eye Cream,39,4.4000000000000004,"An energizing eye cream that brightens dark circles and reduces visible signs of fatigue for glowing, well-rested eyes.","[1, 1, 1, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","water\aqua\eau, butyrospermum parkii (shea) butter, butylene glycol, dimethicone, glycerin, cetearyl alcohol, cetyl esters, isostearyl neopentanoate, cetyl alcohol, polybutene, sodium hyaluronate, caffeine, tocopheryl acetate, narcissus tazetta bulb extract, aminopropyl ascorbyl phosphate, linoleic acid, acetyl hexapeptide-8, artemia extract, hibiscus sabdariffa flower extract, trifluoroacetyl tripeptide-2, anthemis nobilis (chamomile) flower extract, laminaria digitata extract, cucumis melo (melon) fruit extract, cetearyl glucoside, cholesterol, persea gratissima (avocado) oil, pyrus malus (apple) fruit extract, lens esculenta (lentil) fruit extract, citrullus lanatus (watermelon) fruit extract, algae extract, lauryl pca, whey protein\lactis protein\proteine du petit-lait, yeast extract\faex\extrait de levure, sodium lactate, sorbitol, trehalose, zinc pca, glucose, acetyl glucosamine, neopentyl glycol diheptanoate, carbomer, sodium hydroxide, propylene glycol dicaprylate, polymethyl methacrylate, sodium pca, dextran, acrylates/c10-30 alkyl acrylate crosspolymer, polyethylene, decarboxy carnosine hcl, potassium sulfate, caprylyl glycol, 1,2-hexanediol, tetradecyl aminobutyroylvalylaminobutyric urea trifluoroacetate, methyl glucose sesquistearate, bht, disodium edta, phenoxyethanol, potassium sorbate, sodium benzoate, mica, titanium dioxide (ci 77891), iron oxides (ci 77491).",28100,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,dark circles,https://www.sephora.com/productimages/sku/s2274348-main-zoom.jpg
Eye cream,https://www.sephora.com/product/eye-dew-total-eye-cream-with-echinacea-greenenvy-P400250?icid2=products%20grid:p400250,FARMACY,Dew It All Total Eye Cream,38,3.8999999999999999,A moisturizing eye cream that helps minimize signs of stress and fatigue while deliveringhydration to help soothe and nourish the eye area.,"[1, 1, 1, 1, 0]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]","water/aqua/eau, glycerin, coco-caprylate/caprate, jojoba esters, 1,2-hexanediol, copernicia cerifera (carnauba) wax, cetyl alcohol, caprylic/capric triglyceride, cetearyl alcohol, candelilla/jojoba/rice bran polyglyceryl-3 esters, glyceryl stearate, undecane, adansonia digitata seed oil, echinacea purpurea root extract, sodium stearoyl lactylate, tridecane, arachidyl alcohol, ribose, sodium stearoyl glutamate, butyrospermum parkii (shea) butter, microcrystalline cellulose, xanthan gum, behenyl alcohol, paeonia suffruticosa root extract, scutellaria baicalensis root extract, butylene glycol, cetearyl glucoside, arachidyl glucoside, cellulose gum, allantoin, hydrolyzed hyaluronic acid, gellan gum, propanediol, opuntia ficus-indica extract, sodium phytate, adenosine, melia azadirachta leaf extract, melia azadirachta flower extract, dictyopteris polypodioides extract, corallina officinalis extract, calendula officinalis flower extract, chamomilla recutita (matricaria) flower extract, curcuma longa (turmeric) root extract, coccinia indica fruit extract, glucose, aloe barbadensis flower extract, solanum melongena (eggplant) fruit extract, ocimum basilicum (basil) flower/leaf extract, rosa canina fruit extract, ocimum sanctum leaf extract, tocopherol, sodium benzoate, lactic acid, isopropyl alcohol, potassium sorbate, sodium chloride, sodium glycolate.",27500,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,wrinkles,https://www.sephora.com/productimages/sku/s1755040-main-zoom.jpg
Eye cream,https://www.sephora.com/product/bio-performance-glow-revival-eye-treatment-P403318?icid2=products%20grid:p403318,SHISEIDO,Bio Performance Glow Revival Eye Treatment,70,4,"A high performance, multibenefit, moisturizing eye cream specifically targeted to refine skin’s texture and visibly reduce uneven skin tone, dark circles, wrinkles, and puffiness.","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","water, glycerin, dipropylene glycol, dimethicone, butylene glycol, sd alcohol 40-b (alcohol denat.), methyl gluceth-10, myristyl myristate, petrolatum, hydrogenated polydecene, behenyl alcohol, stearyl alcohol, glyceryl stearate se, cetyl ethylhexanoate, peg/ppg-14/7 dimethyl ether, dimethicone crosspolymer, polysorbate 60, peg-40 stearate, sodium acrylate/sodium acryloyldimethyl taurate copolymer, phenoxyethanol, mica, isohexadecane, titanium dioxide (ci 77891), polyvinyl alcohol, polysorbate 80, sorbitan tristearate, tocopheryl acetate, caffeine, sodium citrate, fragrance (parfum), 2-o-ethyl ascorbic acid, sorbitan oleate, disodium edta, xanthan gum, alcohol, limonene, citric acid, sodium metaphosphate, xylitol, oryzanol, magnesium ascorbyl phosphate, hexyl cinnamal, benzyl benzoate, butylphenyl methylpropional, linalool, sodium metabisulfite, sodium acetylated hyaluronate, iron oxides (ci 77491), alpha-isomethyl ionone, saccharomyces ferment lysate filtrate, crataegus monogyna flower extract, citronellol, geraniol, dipotassium glycyrrhizate, paeonia suffruticosa root extract, tocopherol, rehmannia chinensis root extract, cinnamomum cassia bark extract, bupleurum falcatum root extract, coix lacryma-jobi ma-yuen seed extract, camellia sinensis leaf extract.",3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dullness,https://www.sephora.com/productimages/sku/s1724020-main-zoom.jpg
Eye cream,https://www.sephora.com/product/zero-baggage-anti-dark-circle-eye-cream-P433975?icid2=products%20grid:p433975,NATURALLY SERIOUS,Zero Baggage Anti-Dark Circle Eye Cream,44,3.6000000000000001,"An eye cream that reduces the look of fine lines, dark circles, and puffiness while protecting the eye area from aging pollutants.","[1, 1, 1, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","water, glycerin, cetyl alcohol, pyrus malus (apple) fruit extract, aluminum starch octenylsuccinate, caprylic/capric triglyceride, stearyl alcohol, propanediol, caffeine, sodium hyaluronate, tocopheryl acetate, sodium pca, hydrogenated olive oil, maltodextrin, aspalathus linearis leaf extract, camellia sinensis leaf extract, lycium barbarum fruit extract, punica granatum extract, vitis vinifera (grape) seed extract, leuconostoc/radish root ferment filtrate, pinus cembra wood extract, citrus aurantium dulcis (orange) peel extract, olea europaea (olive) fruit oil, olea europaea (olive) oil unsaponifiables, cera alba (beeswax), avena sativa (oat) bran extract, coleus barbatus root extract, leontopodium alpinum extract, peucedanum ostruthium leaf extract, cetearyl olivate, palmitic acid, stearic acid, sodium phytate, sorbitan olivate, xanthan gum, pentylene glycol, phenethyl alcohol.",3000,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,dark spots,https://www.sephora.com/productimages/sku/s2122299-main-zoom.jpg
Eye cream,https://www.sephora.com/product/c-collagen-brighten-firm-eye-cream-P418302?icid2=products%20grid:p418302,DR. DENNIS GROSS SKINCARE,Vitamin C+ Collagen Brighten & Firm Eye Cream,65,3.3999999999999999,"An energizing eye cream that’s infused with a proprietary vitamin C complex to dramatically improve the look of tired, aging eyes.","[1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]","water, c12-15 alkyl benzoate, glycerin, pentylene glycol, caprylic/capric triglyceride, niacinamide, aminobutyric acid, glyceryl stearate, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, peg-40 stearate, silica, stearyl alcohol, 3-o-ethyl ascorbic acid, ascorbic acid, collagen amino acids, superoxide dismutase, glycine, hydroxyproline, carnitine, ubiquinone, adenosine, phyllanthus emblica fruit extract, hydrolyzed soy protein, ascorbyl glucoside, ceramide ng, dipeptide-2, palmitoyl tetrapeptide-7, palmitoyl tripeptide-1, palmitoyl hexapeptide-12, hesperidin methyl chalcone, ectoin, chrysin, glycyrrhiza glabra (licorice) root extract, cucumis sativus (cucumber) fruit extract, tocopherol, lactic acid, biotin, sea whip extract, porphyridium cruentum extract, echinacea angustifolia extract, arnica montana flower extract, phytic acid, tetrasodium edta, trisodium edta, citric acid, sodium citrate, n-hydroxysuccinimide, lecithin, tribehenin, butylene glycol, sorbitan isostearate, steareth-20, ceteareth-20, hydroxypropyl methylcellulose, pullulan, acrylates/c10-30 alkyl acrylate crosspolymer, cetearyl alcohol, polysorbate 60, peg-10 phytosterol, leuconostoc/radish root ferment filtrate, phenoxyethanol, chlorhexidine digluconate, potassium sorbate, benzyl alcohol, sodium benzoate, mica, titanium dioxide (ci 77891).",7000,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,loss of firmness,https://www.sephora.com/productimages/sku/s1899228-main-zoom.jpg
Eye cream,https://www.sephora.com/product/eye-duty-triple-remedy-brighten-depuff-smooth-P385329?icid2=products%20grid:p385329,FIRST AID BEAUTY,"Eye Duty Triple Remedy: Brighten, Depuff and Smooth",36,3.8999999999999999,"A three-in-one eye treatment you can wear with or without makeup to illuminate, depuff, and smooth the entire eye area for a more luminous and youthful appearance.","[1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","water, titanium dioxide, glycerin, cyclopentasiloxane, dimethicone, pentylene glycol, isononyl isononanoate, polyglyceryl-3 polydimethylsiloxyethyl dimethicone, hydroxyethyl acry-late/sodium acryloyldimethyl taurate copolymer, silica, palmitoyl hexapeptide-12, palmitoyl tetrapeptide-7, caffeine, glycyrrhiza glabra (licorice) root extract, chrysanthemum parthenium (feverfew) extract, camellia sinensis leaf extract, diethylhexyl syringylidenemalonate, isopropyl titanium triisostearate, sorbitan isostearate, stearalkonium hectorite, hydrogenated phosphati-dylcholine, corallina officinalis extract, aminobutyric acid, ethylhexyl methoxycrylene, isopropyl myristate, isohexadecane, hydrogenated lecithin, propylene carbonate, polyhydroxystearic acid, sodium lactate, stearic acid, aluminum hydroxide, polyester-8, butylene glycol, sodium polymethacrylate, carbomer, polysorbate 20, polysorbate 60, phenoxyethanol, polysilicone-11, xanthan gum, sodium benzoate, potassium sorbate, ci 77491/77492 (iron oxides).",50000,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,wrinkles,https://www.sephora.com/productimages/sku/s1600162-main-zoom.jpg
